ID;NAME;BRAND ID;BRAND;GROUP ID;GROUP NAME;SUBGROUP ID;SUBGROUP NAME;SPECIAL;TRAFFICLIGHT VALUE;PYRAMID VALUE;CARBS;SUGAR;ENERGY;PROTEINS;SATURATED FAT;FAT;SALT;SODIUM;FIBER
1141;Salvado de avena fino bio;93;El Granero Integral;7;Cereales;48;Germen-Salvado-Harina;No;1;1;67.9;0.5;396;14.2;1.4;7.2;0.006;0.002;5
3881;Salvado de avena granulado;114;Biográ;7;Cereales;48;Germen-Salvado-Harina;No;1;0;40.61;4.9;307;12.81;1.17;6.57;0.019;0.0076;17.28
3878;Salvado de trigo con lino, ciruelas y anís;114;Biográ;7;Cereales;48;Germen-Salvado-Harina;No;1;0;11.44;3.69;247;16.3;1.57;7.85;0.2;0.08;46.16
1145;Salvado de trigo extrafino;93;El Granero Integral;7;Cereales;48;Germen-Salvado-Harina;No;1;1;33.1;2.02;290;19.23;0.66;3.5;0.03;0.012;40
1144;Salvado de trigo extrafino bio;93;El Granero Integral;7;Cereales;48;Germen-Salvado-Harina;No;1;1;33.1;2.02;290;19.23;0.66;3.5;0.03;0.012;40
1146;Salvado de trigo grueso;93;El Granero Integral;7;Cereales;48;Germen-Salvado-Harina;No;1;1;58;1.34;336;11.48;0.96;4.9;0.037;0.015;38
1147;Salvado de trigo grueso bio;93;El Granero Integral;7;Cereales;48;Germen-Salvado-Harina;No;1;1;58;1.34;336;11.48;0.96;4.9;0.096;0.038;38
1143;Salvado espelta bio;93;El Granero Integral;7;Cereales;48;Germen-Salvado-Harina;No;1;1;17.7;1.9;267;16;0.8;4.7;0.001;0.0004;45.1
3831;Salvado, pétalos crujientes;114;Biográ;7;Cereales;8;Cereales desayuno-Copos;No;2;0;58;4.5;344;12.4;0.5;1.8;0.4;0.16;22.9
2633;San Pedro;157;Marisco Rías Bajas;14;Pescados y mariscos;35;Pescado entero y/o troceado;No;1;4;NaN;NaN;80;15.7;NaN;1.4;NaN;NaN;NaN
1941;Sardina con tomate en conserva;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;2.4;1.9;155;16.7;1.8;4.2;NaN;NaN;NaN
1940;Sardina en escabeche;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;NaN;NaN;200;23;2.5;5.7;1;0.4;NaN
2505;Sardinas al limón;160;Conservas Cuca;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;210;22.8;2.5;13;1.5;NaN;0
1942;Sardinas en aceite de girasol;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;NaN;NaN;200;23;2.2;6.3;1.2;0.48;NaN
1979;Sardinas en aceite de girasol;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;186;23;1.4;10;1.5;0.6;NaN
2556;Sardinas en aceite de girasol;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;210;25;1.5;12;1.5;0.6;NaN
1980;Sardinas en aceite de oliva;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;188;24;2.1;10;1.5;0.6;NaN
2005;Sardinas en aceite de oliva;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;NaN;NaN;NaN;23;2.4;2.2;0.5;0.2;NaN
2508;Sardinas en aceite de oliva;160;Conservas Cuca;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;210;22.8;2.5;13;1.5;NaN;0
2582;Sardinas en aceite de oliva;151;Albo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;212;21;3;3;NaN;NaN;NaN
1983;Sardinas en aceite de oliva bajo en sal;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;188;24;2.1;10;0.25;0.1;NaN
1984;Sardinas en aceite de oliva bajo en sal al limón;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;188;24;2.1;10;1.5;0.6;NaN
2606;Sardinas en aceite de oliva de la ría de Arousa;154;Frinsa;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;171;23;1.5;8.7;1.5;0.6;NaN
2464;Sardinas en aceite de oliva virgen;151;Albo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;212;21;3;3;NaN;NaN;NaN
2509;Sardinas en aceite de oliva virgen extra ecológico;160;Conservas Cuca;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;198;22.8;2.5;13;1.5;NaN;0
1981;Sardinas en escabeche;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;316;15;4.5;28;1.7;0.68;NaN
2513;Sardinas en escabeche;160;Conservas Cuca;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;210;22.8;2.5;13;1.5;NaN;0
2584;Sardinas en escabeche;151;Albo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;204;21;3;5;NaN;NaN;NaN
1948;Sardinas en salsa de tomate;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0.8;0.8;221;21;3.1;15;1;0.4;NaN
1982;Sardinas en salsa de tomate;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0.8;0.8;211;21;3.1;15;1;0.4;NaN
2004;Sardinas en salsa picantona;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;NaN;1.9;NaN;23;2.4;2.2;NaN;NaN;NaN
2506;Sardinas en salsa picantona;160;Conservas Cuca;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;210;22.8;2.5;13;1.5;NaN;0
2585;Sardinas en salsa picantona;151;Albo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;203;21;3;6;NaN;NaN;NaN
2515;Sardinas en tomate;160;Conservas Cuca;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;203;22.8;2.5;13;1.5;NaN;0
2557;Sardinas en tomate;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;170;16;3.8;12;1.5;0.6;NaN
2583;Sardinas en tomate;151;Albo;14;Pescados y mariscos;24;Procesados;No;3;4;3;0;203;20;3;4;NaN;NaN;NaN
2516;Sardinas picantes;160;Conservas Cuca;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;210;22.8;2.5;13;1.5;NaN;0
1950;Sardinas picantonas;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;207;21.6;2.8;13;1.6;0.64;NaN
1977;Sardinillas en aceite;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;188;24;2.1;10;1.5;0.6;NaN
2562;Sardinillas en aceite de girasol;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;210;25;1.5;12;1.5;0.6;NaN
2566;Sardinillas en aceite de girasol extra picante;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;210;25;1.5;12;1.5;0.6;NaN
2563;Sardinillas en aceite de girasol picante;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;210;25;1.5;12;1.5;0.6;NaN
2007;Sardinillas en aceite de oliva;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;NaN;NaN;NaN;23;2.4;2.2;0.5;0.2;NaN
2443;Sardinillas en aceite de oliva;154;Frinsa;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;207.6;22.2;2.6;13.2;1.48;NaN;0
2510;Sardinillas en aceite de oliva;160;Conservas Cuca;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;210;22.8;2.5;13;1.5;NaN;0
2561;Sardinillas en aceite de oliva 30% virgen extra;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;1;0;210;25;2.6;12;1.5;0.6;NaN
2567;Sardinillas en aceite de oliva bajas en sal;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;170;23;1.6;8;0.1;0.04;NaN
1978;Sardinillas en aceite de oliva bajo en sal;12;Calvo;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;188;24;2.1;10;0.25;0.1;NaN
2565;Sardinillas en escabeche;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;175;21;2.3;10;1.5;0.6;NaN
2006;Sardinillas en salsa picantonas;29;Isabel;14;Pescados y mariscos;24;Procesados;No;3;4;2.4;1.9;NaN;16.7;1.8;4.2;0.5;NaN;0.3
2564;Sardinillas en tomate;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;0;0;170;16;3.8;12;1.5;0.6;NaN
2634;Sargo;157;Marisco Rías Bajas;14;Pescados y mariscos;35;Pescado entero y/o troceado;No;1;4;NaN;NaN;103;15;NaN;4.4;NaN;NaN;NaN
846;Sazonador alitas barbacoa;77;Knorr;16;Salsas, condimentos y especias;11;Condimentos;No;3;5;73;57;340;17;0.6;2.8;10;4;4.3
844;Sazonador, lomo asado con miel y mostaza;77;Knorr;16;Salsas, condimentos y especias;11;Condimentos;No;3;5;1.3;0;189;23;3.7;10;1.01;0.404;0
845;Sazonador, macarrones con jamón y queso;77;Knorr;16;Salsas, condimentos y especias;11;Condimentos;No;3;5;16;0.7;157;8.4;2.7;6.3;0.75;0.3;1.1
842;Sazonador, pollo al ajillo;77;Knorr;16;Salsas, condimentos y especias;11;Condimentos;No;3;5;62;26;332;9.9;1;2.8;10.8;4.32;6
841;Sazonador, pollo al curry;77;Knorr;16;Salsas, condimentos y especias;11;Condimentos;No;3;5;66;37;362;5.9;2.9;7;7.11;2.84;5.9
843;Sazonador, pollo asado al limón y orégano;77;Knorr;16;Salsas, condimentos y especias;11;Condimentos;No;3;5;16;0.7;157;8.4;2.7;6.3;0.75;0.3;1.1
840;Sazonador, rebozado para pollo;77;Knorr;16;Salsas, condimentos y especias;11;Condimentos;No;3;5;11;0;201;24;1.2;6.7;1;0.4;0.6
2969;Semilla de amapola bio;146;Naturgreen;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;4.2;2.3;518;20.2;4.9;42.2;0.05;0.02;20.5
3915;Semillas de amapola;114;Biográ;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;4.9;2.3;518;18;4.2;42.2;0.1;0.04;20.5
1777;Semillas de amapola bio;93;El Granero Integral;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;4.2;0.08;472;20.2;4.8;42.2;0.05;0.02;20.5
1778;Semillas de calabaza bio;93;El Granero Integral;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;4.5;3.1;571;33.48;7.3;45.5;0.046;0.018;5
3914;Semillas de cáñamo peladas;114;Biográ;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;1.1;1.1;617;35;5.5;38.8;NaN;NaN;2.1
2973;Semillas de cáñamo peladas;145;Linwoods;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;1.1;1.1;617;34.5;5.5;38.8;NaN;NaN;2.1
3918;Semillas de chía;114;Biográ;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;4.9;NaN;444;20;3.8;31.4;0.025;NaN;33.7
1779;Semillas de chía bio;93;El Granero Integral;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;4.5;0.8;444;21.2;3.8;31.1;0.012;0.005;31.4
2970;Semillas de chía bio;146;Naturgreen;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;NaN;4.5;562;22;0.4;30.5;0.03;0.012;25.1
2971;Semillas de chía bio;123;La Finestra sul Cielo;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;NaN;0;444;21.2;3.8;31.4;0.01;NaN;34
2974;Semillas de chía molidas;145;Linwoods;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;11.3;0.7;493;21;4.4;26.2;NaN;NaN;NaN
1780;Semillas de girasol bio;93;El Granero Integral;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;12.33;0.25;574;22.47;5.72;49;0.002;0.001;6.3
1781;Semillas de lino bio;93;El Granero Integral;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;NaN;1.55;534;18.29;3.6;42.16;0.075;0.03;27.3
2978;Semillas de lino con bacillus coagulans y vitamina D molidas;145;Linwoods;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;6;1.9;481;NaN;3.2;26;NaN;NaN;28.4
3916;Semillas de lino dorado;114;Biográ;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;29;1.6;620;18;3.7;42;0.08;0.032;27
3917;Semillas de lino marrón;114;Biográ;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;29;1.6;620;18;3.7;42;0.08;0.032;27
1782;Semillas de lino marrón bio;93;El Granero Integral;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;NaN;1.2;372;24.4;3.1;30.9;0;0;38.6
2972;Semillas de lino molidas;145;Linwoods;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;3;1.8;508;22.1;4.5;25.3;NaN;NaN;NaN
2979;Semillas de lino y bayas de goji molidas;145;Linwoods;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;7.7;7.4;455;21.1;3.4;19.6;NaN;NaN;NaN
2980;Semillas de lino y chía con manzana y canela molidas;145;Linwoods;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;15.3;6.7;507;20.2;3.6;24.9;NaN;NaN;NaN
2977;Semillas de lino, girasol y calabaza molidas;145;Linwoods;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;3.8;2.7;561;26.3;6.7;26;NaN;NaN;NaN
2975;Semillas de lino, girasol, calabaza, sésamo y bayas de goji molidas;145;Linwoods;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;13.6;7;535;23;5.8;21.9;NaN;NaN;NaN
2976;Semillas de lino, nueces, almendras, nueces de Brasil y coenzima Q10 molidas;145;Linwoods;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;5.6;2.8;559;19.6;6.1;27.3;NaN;NaN;NaN
1783;Semillas de sésamo crudo bio;93;El Granero Integral;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;23.45;0.3;573;17.7;6.9;49.67;0.0275;0.011;11.8
1784;Semillas de sésamo negro bio;93;El Granero Integral;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;10.2;0.2;572;20.9;7.9;50.7;0.11;0.044;12
1785;Semillas de sésamo tostado bio;93;El Granero Integral;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;25.74;10;565;16.96;6.72;48;0.011;0.004;14
3913;Semillas para ensaladas, mezcla;114;Biográ;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;15.1;1.6;602;19.9;5.5;46.7;0.1;0.04;12.1
1776;Semillas, mezcla, omega vegetal bio;93;El Granero Integral;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;10;0.75;523;23;3.05;39.7;0.04;0.016;16.9
2772;Sémola;112;Gallo;7;Cereales;34;Pasta;No;1;1;68;3.5;344;12;0.5;2;0.03;0.012;3
3819;Sémola de arroz;114;Biográ;7;Cereales;34;Pasta;No;1;0;80;NaN;359;7;NaN;0.6;0.0155;0.0062;NaN
1741;Sémola de maíz integral bio;93;El Granero Integral;7;Cereales;34;Pasta;No;1;1;74;0.64;340;6.6;0.24;1;0.146;0.058;4.1
3818;Sémola de maíz polenta;114;Biográ;7;Cereales;34;Pasta;No;1;0;76;0.6;344;6;0.18;1.1;0;0;2.8
3820;Sémola de trigo;114;Biográ;7;Cereales;34;Pasta;No;1;0;72;1.5;345;12;0.2;1.5;NaN;NaN;4
1956;Sepia limpia congelada;50;Pescanova;14;Pescados y mariscos;35;Pescado entero y/o troceado;No;1;4;0;0;56;9.6;1.1;2;NaN;NaN;NaN
1987;Sepia limpia congelada;50;Pescanova;14;Pescados y mariscos;35;Pescado entero y/o troceado;No;1;4;0;0;56;9.6;1.1;2;NaN;NaN;NaN
2474;Sepias en salsa americana;152;Dani;14;Pescados y mariscos;24;Procesados;No;3;4;4;0;120;12;2;6;1.5;0.6;NaN
3919;Sésamo crudo;114;Biográ;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;10.2;0.2;559;18;6.8;50.4;0.01;0.004;10.8
3921;Sésamo negro;114;Biográ;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;23;0.3;573;18;7;22;NaN;NaN;12
3920;Sésamo tostado;114;Biográ;17;Frutos secos y semillas;14;Al natural/Tostado;No;2;4;10.2;NaN;574;20.9;NaN;50.4;0.1125;0.045;11.2
2956;Sirope de caramelo, salsa para postres 0 % goteo;150;Helio's;3;Azúcar, chocolates y dulces;16;Dulces;No;3;5;75;75;300;0;0;0;0;0;0
2958;Sirope de chocolate, salsa para postres 0 %;150;Helio's;3;Azúcar, chocolates y dulces;16;Dulces;No;3;5;75;71;325;2.1;0.6;1.1;0;0;3.4
2955;Sirope de fresa, salsa para postres 0 % goteo;150;Helio's;3;Azúcar, chocolates y dulces;16;Dulces;No;3;5;75;74.7;302;0.1;0;0;0;0;0.3
2957;Sirope de frutas del bosque, salsa para postres 0 % goteo;150;Helio's;3;Azúcar, chocolates y dulces;16;Dulces;No;3;5;75;74.7;302;0.1;0;0;0;0;0.3
993;Sirope sabor chocolate;72;Dr. Oetker;3;Azúcar, chocolates y dulces;16;Dulces;No;3;5;63.5;48.3;285;1.9;2.3;2.9;0.023;0.009;0.5
1661;Sobrasada;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;0.3;NaN;695;4.5;NaN;75;2;0.8;NaN
1650;Sobrasada con miel;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;8;NaN;586.5;7;NaN;58.5;1.8;0.72;NaN
1608;Sobrasada de cerdo Ibérico legado Ibérico;20;El Pozo;6;Carnes;9;Charcutería;No;3;5;0.5;NaN;736;3.5;NaN;80;1.8;0.72;NaN
1511;Sobrasada extra;20;El Pozo;6;Carnes;17;Embutidos;No;3;5;1;NaN;637.5;7.5;NaN;67;2;0.8;NaN
2683;Soda & schhhhhh;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;0;0;NaN;0;0;0;0;0;0.1;0.04;NaN
2699;Soda de limón & quinina;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;5;10.5;10.5;43;0;0;0;0.03;0.012;NaN
2693;Soda de naranja & lichi;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;5;11.2;11.1;48;0;NaN;0;0.03;0.012;NaN
2886;Sofrito con aceite de oliva y cebolla;150;Helio's;9;Verduras y hortalizas;13;Derivados;No;3;2A;9.1;6.1;108;1.2;0;7;1;0.4;1.8
2885;Sofrito de espárragos y setas;150;Helio's;9;Verduras y hortalizas;13;Derivados;No;3;2A;14;8;89;0.4;0;3.3;1.5;0.6;0.7
1757;Soja amarilla bio;93;El Granero Integral;12;Legumbres;41;Secas;No;1;4;6.3;6.2;323;33.7;2.5;18.1;0.004;0.0016;21.9
3893;Soja blanca;114;Biográ;12;Legumbres;41;Secas;No;1;4;20.9;7.3;446;36.5;2.9;20;0.0125;NaN;9.3
1099;Soja cocida;36;Luengo;12;Legumbres;12;Conserva;No;2;4;0;0;98;9.6;0.8;4.7;0.58;0.232;8.4
3504;Soja fermentada con arándanos bio;161;Provamel;12;Legumbres;13;Derivados;No;2;0;9.3;8.8;75;3.6;0.3;1.2;NaN;NaN;0.9
3896;Soja negra;114;Biográ;12;Legumbres;41;Secas;No;1;4;22;NaN;413;39;NaN;20;NaN;NaN;4
2021;Soja texturizada fina;123;La Finestra sul Cielo;12;Legumbres;13;Derivados;No;1;4;22.98;5.69;340;50.74;0.81;3.14;NaN;NaN;10.94
2022;Soja texturizada gruesa;123;La Finestra sul Cielo;12;Legumbres;13;Derivados;No;1;4;15.4;10;348;44.6;1;7.3;0.008;0.003;20.7
2023;Soja verde;123;La Finestra sul Cielo;12;Legumbres;41;Secas;No;1;4;46.3;6.6;347;23.8;0.35;1.15;0.04;0.016;16.3
3894;Soja verde (judía mungo);114;Biográ;12;Legumbres;41;Secas;No;1;4;43.6;NaN;284;24;NaN;1.1;NaN;NaN;14.7
272;Soja, brotes germinados;8;Bonduelle;9;Verduras y hortalizas;12;Conserva;No;2;2A;2.4;2;17;1;0;0.1;0.75;0.3;1.1
2844;Soja, brotes germinados;150;Helio's;9;Verduras y hortalizas;12;Conserva;No;1;2A;2;1;16;1.5;0;0;0.2;0.08;1
888;Sopa deshidratada de cebolla;77;Knorr;9;Verduras y hortalizas;13;Derivados;No;2;2A;2.6;1.3;16;0;0.3;NaN;0.58;0.232;0
887;Sopa deshidratada doce verduras;77;Knorr;9;Verduras y hortalizas;13;Derivados;No;3;2A;2;0.7;11;0;0;0;0.8;0.32;0
889;Sopa deshidratada minestrone;77;Knorr;7;Cereales;13;Derivados;No;3;1;4.5;0.8;25;0.8;0.1;0;0.8;0.32;0
2570;Surimi con gambas al ajillo en aceite oliva;152;Dani;14;Pescados y mariscos;13;Derivados;No;3;4;7;2;170;8;1.6;12;1;0.4;NaN
2568;Surimi de angulas al ajillo en aceite oliva;152;Dani;14;Pescados y mariscos;13;Derivados;No;3;4;7;2;170;8;1.6;12;1;0.4;NaN
2569;Surimi de angulas al ajillo en aceite vegetal;152;Dani;14;Pescados y mariscos;13;Derivados;No;3;4;7;2;170;8;1.6;12;1;0.4;NaN
2438;Surimi la gula del norte natural;159;La Gula del Norte;14;Pescados y mariscos;13;Derivados;No;3;4;7.3;1.4;160;9.8;1.1;9.6;2.5;1;2
2427;Surimi, barritas;156;Krissia;14;Pescados y mariscos;13;Derivados;No;3;4;8;2.5;100;9;0.5;2;NaN;NaN;NaN
2432;Surimi, colas del océano;156;Krissia;14;Pescados y mariscos;13;Derivados;No;0;4;4.4;NaN;86;11.1;NaN;2.6;NaN;NaN;NaN
1924;Surimi, muslitos de mar;50;Pescanova;14;Pescados y mariscos;13;Derivados;No;3;5;24.1;1.3;173;7.9;0.6;4.7;NaN;NaN;NaN
1925;Surimi, rollitos de mar;50;Pescanova;14;Pescados y mariscos;13;Derivados;No;3;4;11.2;1.3;104;8.4;0.3;2.5;NaN;NaN;NaN
1985;Surimi, tallarimis;50;Pescanova;14;Pescados y mariscos;13;Derivados;No;3;4;7.2;1.3;77;11.2;0.1;0.4;NaN;NaN;NaN
2519;Surimi, tronquitos de alaska;89;Findus;14;Pescados y mariscos;13;Derivados;No;3;4;20;3.1;121;5.6;0.2;2;2;0.8;0.8
2664;Tinto de verano sin alcohol con gaseosa;171;La Casera;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;0;4.1;3.8;18;0.1;0;0;0.25;0.1;NaN
2663;Tinto de verano sin alcohol con limón;171;La Casera;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;0;4.1;3.8;18;0.1;0;0;0.25;0.1;NaN
862;Tomate frito;75;Orlando;9;Verduras y hortalizas;13;Derivados;No;3;2A;9.1;7.4;73;1.1;0.4;3.5;1.5;0.6;NaN
2871;Tomate frito;150;Helio's;9;Verduras y hortalizas;13;Derivados;No;3;2A;14;10;92;1;0;3.3;1.5;0.6;1.3
2872;Tomate frito con aceite de oliva virgen extra;150;Helio's;9;Verduras y hortalizas;13;Derivados;No;3;2A;9.4;8.8;90;1;0;5;1;0.4;1.6
866;Tomate frito ecológico;75;Orlando;9;Verduras y hortalizas;13;Derivados;No;3;2A;9.2;7.2;69;1.1;0.4;3.1;1.5;0.6;NaN
2877;Tomate frito ecológico;150;Helio's;9;Verduras y hortalizas;13;Derivados;No;3;2A;9.8;9;84;1.2;0;4;1;0.4;1.9
863;Tomate frito estilo casero;75;Orlando;9;Verduras y hortalizas;13;Derivados;No;3;2A;9.7;9.4;94;1.3;0.7;5.2;1.5;0.6;NaN
2878;Tomate frito light;150;Helio's;9;Verduras y hortalizas;13;Derivados;No;0;2A;10.1;7;78;2.3;0;1.6;0;0;7.2
2874;Tomate frito receta artesana con aceite de oliva;150;Helio's;9;Verduras y hortalizas;13;Derivados;No;3;2A;10;9.5;188;1.7;0;15;1;0.4;2.8
864;Tomate frito, pasta orégano;75;Orlando;9;Verduras y hortalizas;13;Derivados;No;3;2A;8.2;7.8;71;1.2;0.5;3.4;0.8;0.32;NaN
865;Tomate frito, pasta parmesano;75;Orlando;9;Verduras y hortalizas;13;Derivados;No;3;2A;9.2;7.4;77;1.5;0.6;3.6;0.8;0.32;1.5
2884;Tomate natural para untar;150;Helio's;9;Verduras y hortalizas;12;Conserva;No;1;2A;4.2;3.6;22;0.7;0;0;0;0;1.2
3167;Tomate natural rallado;214;Choví;9;Verduras y hortalizas;24;Procesados;No;1;2A;3.5;3.5;19;0.9;0;0.1;0.04;0.016;1
2883;Tomate para untar con aceite de oliva virgen extra;150;Helio's;9;Verduras y hortalizas;12;Conserva;No;3;2A;7;6;68;0.5;0;4;1;0.4;1
2919;Tomate receta tradicional;130;Gvtarra;9;Verduras y hortalizas;13;Derivados;No;3;2A;4.6;3.9;59;0.9;0.3;3.7;0.88;0.352;1.6
860;Tomate triturado;75;Orlando;9;Verduras y hortalizas;12;Conserva;No;1;2A;3.1;3.1;18;0.7;0;0.1;0.3;0.12;NaN
861;Tomate, puré, tomator;77;Knorr;9;Verduras y hortalizas;12;Conserva;No;1;2A;5.5;5.5;31;1.5;0;0;0.03;0.012;1
2670;Tónica;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;5;8.5;8.4;36;0;0;0;0.03;0.012;NaN
2727;Tónica & pimienta rosa;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;5;8.8;8.8;37;0;0;0;0.03;0.012;NaN
2721;Tónica bitter;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;5;8;8.8;32;0;0;0;0.03;0.012;NaN
2725;Tónica con toque de lima premium;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;5;8.8;8.8;37;0;0;0;0.03;0.012;NaN
2700;Tónica de jengibre, ginger ale & jengibre intenso;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;5;9.1;9.1;38;0;0;0;0.05;0.02;NaN
2744;Tónica de jengibre, ginger beer & chile;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;5;11.1;11.1;45;0;0;0;0.03;0.012;NaN
2743;Tónica pink, dulce y afrutada, con grosella;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;0;5;4.9;22;0;0;0;0.03;0.012;NaN
2722;Tónica soda;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;0;0;0;0;0;0;0;0;0.1;0.04;NaN
2724;Tónica y matcha;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;5;8.8;8.8;37;0;0;0;0.03;0.012;NaN
2723;Tónica zero;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;0;0;0;0;2;0;0;0;0.05;0.02;NaN
2726;Tónica& hibiscus;172;Schweppes;5;Bebidas no alcohólicas;6;Bebidas refrescantes;No;3;5;7.9;7.9;34;0;0;0;0.03;0.012;NaN
91;Tortas de aceite de oliva virgen extra;19;Dulcesol;7;Cereales;13;Derivados;No;3;5;64;21;483;8.1;3.2;21;0.19;0.076;2.6
152;Tortas de anís;19;Dulcesol;7;Cereales;13;Derivados;No;3;5;57;20;522;7;11;29;0.49;0.196;2.6
3480;Tortitas 6 semillas & cereales con chocolate negro;136;Bicentury;7;Cereales;46;Tortitas-Tostadas cereales;No;3;0;70;19;469;8.5;7.4;16;0.03;NaN;5.3
3715;Tortitas de arroz;26;Gullón;7;Cereales;46;Tortitas-Tostadas cereales;No;3;1;81;1;382;8.2;0.4;0.8;NaN;NaN;3.5
3463;Tortitas de arroz;136;Bicentury;7;Cereales;46;Tortitas-Tostadas cereales;No;3;0;81;0.8;390;7.8;0.8;3.4;2.2;NaN;1.9
